Product,Book store(s),Book search,In-app Epub import,Import via in-app Browser,OPDS catalog,Other import via,Tag books,Sort books
Apabi Reader,Yes,Yes,Yes,No,Yes,No,Yes
Blio,No,No,Yes,No,No,eMail (MIME type),No,No
Bluefire Reader,Free ebook libraries only,Yes,No,No,No,No,Yes
DL Reader,Yes,No,Yes,Yes,No,eMail (MIME type),Yes,No
eBookMobi,Free ebook libraries only,Yes,Yes,Yes,No,eMail (MIME type),No,Yes
eBookReader,No,No,Yes,No,No,Built-in web server,Yes,Yes
i2Reader,No,Yes,Yes,Yes,Yes,No,Yes
iBooks,Apple iBookstore,Yes,No,No,No,eMail (MIME type),No,Yes
Kindle,No,No,No,No,No,iTunes File Sharing,No,No
Kobo Reading App,No,No,No,No,No,eMail (MIME type),No,No
KyBook,Free ebook libraries only,Yes,Yes,Yes,Yes,Yes,Yes
KyBook 2,Yes,Yes,Yes,Yes,Yes,Yes,Yes
MapleRead,Free ebook libraries only,Yes,Yes,Yes,Yes,Yes,Yes
Marvin,Free ebook libraries only,Yes,Yes,Yes,Yes,Yes,Yes
MegaReader,No,Yes,Yes,No,Yes,No,No
PocketBook reader,Yes,Yes,No,Yes,Yes,No,Yes
ShuBook,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Stanza,No,Yes,Yes,No,Yes,Yes,Yes
uBooks XL,No,Yes,Yes,No,Yes,No,Yes
iBouquiniste,Free ebook libraries only,Yes,Yes,No,Yes,eMail (MIME type),No,Yes
Product,Book store(s),Book search,In-app Epub import,Import via in-app Browser,OPDS catalog,Other import via,Tag books,Sort books
