ADC client,Windows,Linux,OS X,BSD,Haiku
AirDC++,[empty],[empty],[empty],[empty],[empty]
AirDC++ Web Client,[empty],[empty],<ref>https://github.com/airdcpp-web/airdcpp-webclient/issues/37</ref>,[empty],[empty]
ApexDC++,[empty],[empty],[empty],[empty],[empty]
DC++,[empty],[empty],[empty],[empty],[empty]
jucy,[empty],[empty],[empty],[empty],[empty]
LinuxDC++,[empty],[empty],[empty],[empty],[empty]
EiskaltDC++,[empty],[empty],[empty],[empty],[empty]
FlylinkDC++,[empty],[empty],[empty],[empty],[empty]
RSX++,[empty],[empty],[empty],[empty],[empty]
TKDC++,[empty],[empty],[empty],[empty],[empty]
StrongDC++,[empty],[empty],[empty],[empty],[empty]
ncdc,[empty],[empty],[empty],[empty],[empty]
ADC client,Windows,Linux,OS X,BSD,Haiku
