[empty],Austria,Belgium,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Luxembourg,Netherlands,Norway,Poland,Portugal,Romania,Russia & Belarus,Slovakia,Slovenia,Spain,Sweden,Switzerland & Liechtenstein,Turkey,Ukraine,United Kingdom
Customs,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],or,NOT USED,NOT USED,[empty],[empty],or,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],or,or,[empty],[empty],NOT USED
Police,[empty],NOT USED,[empty],[empty],[empty],[empty],or,[empty],[empty],[empty],[empty],NOT USED,[empty],[empty],NOT USED,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],or,[empty],[empty],[empty]
Toll,[empty],or,[empty],[empty],NOT USED,NOT USED,[empty],or,[empty],[empty],[empty],[empty],[empty],[empty],NOT USED,[empty],[empty],[empty],[empty],[empty],[empty],[empty],or,[empty],NOT USED,[empty],[empty],NOT USED
Other Control,[empty],NOT USED,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],NOT USED,NOT USED,NOT USED,[empty],[empty],[empty],or,[empty],[empty],[empty],[empty],[empty],[empty],[empty],NOT USED,NOT USED,[empty],NOT USED
[empty],Austria,Belgium,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Luxembourg,Netherlands,Norway,Poland,Portugal,Romania,Russia & Belarus,Slovakia,Slovenia,Spain,Sweden,Switzerland & Liechtenstein,Turkey,Ukraine,United Kingdom
