Application,Red (CD-DA),Yellow (CD-ROM),Orange (CD-R/CD-RW),White (VCD/SVCD),Blue (E-CD),Beige (PCD),Green (CD-I),Purple (DDCD),Scarlet (SACD)
Alcohol 120%,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
CDBurnerXP,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
cdrtools,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
DeepBurner,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ExpressBurn,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ImgBurn,[empty],[empty],[empty],<ref>http://forum.imgburn.com/index.php?showtopic=3010</ref>,[empty],[empty],[empty],[empty],[empty]
InfraRecorder,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
K3b,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Nero Burning ROM,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
UltraISO,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
X-CD-Roast,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Application,Red (CD-DA),Yellow (CD-ROM),Orange (CD-R/CD-RW),White (VCD/SVCD),Blue (E-CD),Beige (PCD),Green (CD-I),Purple (DDCD),Scarlet (SACD)
