Name,Raster images (JPEG  TIFF  etc.),Flash viewer,Java viewer,QTVR,HTML 5*,Notes
Panoweaver Standard / Professional,[empty],[empty],[empty],[empty],[empty],Includes free Flash and HTML5 viewer.
Dermandar,[empty],[empty],[empty],[empty],[empty],Includes free Flash and HTML5 viewer.
i2Align Quickage Express / Pro,[empty],[empty],[empty],[empty],[empty],[empty]
Pixtra PanoStitcher,[empty],[empty],[empty],[empty],[empty],Includes ActiveX viewer & export.
Pixtra OmniStitcher,[empty],[empty],[empty],[empty],[empty],Includes ActiveX viewer & export.
QuickPHOTO,[empty],[empty],[empty],[empty],[empty],[empty]
PhotoFit Harmony / Premium,[empty],[empty],[empty],[empty],[empty],[empty]
PanoramaPlus X4,[empty],[empty],[empty],[empty],[empty],Flickr export.
PanoramaBuilder 7.0 / PanoramaBuilder 7.0 Pro,[empty],*,[empty],[empty],[empty],(*) Planar viewer.
360 Panorama Professional,[empty],[empty],[empty],[empty],[empty],[empty]
VRstitcher Fisheye Pro,[empty],[empty],[empty],[empty],[empty],[empty]
COOL 360<ref>COOL 360 feature comparison chart & COOL 360 features PDF</ref>,[empty],[empty],[empty],[empty],[empty],Embedding of panoramas into executables (.exe) and Microsoft Office files. ActiveX viewer.
PanaVue ImageAssembler Std. / Pro. / Ent.,[empty],[empty],[empty],[empty],[empty],[empty]
The Panorama Factory v5,[empty],[empty],[empty],[empty],[empty],[empty]
PixMaker Lite / Home / Business,[empty],[empty],[empty],[empty],[empty],[empty]
PTAssembler,[empty],[empty],[empty],[empty],[empty],[empty]
PTgui / PTgui Pro,[empty],[empty],[empty],[empty],<ref>PTgui 9.0b</ref>,[empty]
Autopano Pro / Giga / Server,[empty],[empty],[empty],[empty],[empty],[empty]
Autostitch,[empty],[empty],[empty],[empty],[empty],[empty]
Calico,[empty],[empty],[empty],[empty],[empty],[empty]
Hugin,[empty],[empty],[empty],[empty],[empty],[empty]
3DVista Stitcher 3.0,[empty],[empty],[empty],[empty],[empty],[empty]
D Joiner,[empty],[empty],[empty],[empty],[empty],[empty]
Panorama Maker 6,[empty],[empty],[empty],[empty],[empty],[empty]
Photovista Panorama,[empty],[empty],[empty],[empty],[empty],IVR export.
PanoramaStudio / pro<ref>http://www.tshsoft.de/en/psv_index</ref>,[empty],[empty],[empty],[empty],[empty],[empty]
Stitcher Unlimited 2009,[empty],[empty],[empty],[empty],[empty],VRML export.
ADG Panorama Tools / Pro,[empty],[empty],[empty],[empty],[empty],[empty]
Panorama Composer 3,[empty],[empty],[empty],[empty],[empty],Includes ActiveX viewer & export.
Image Composite Editor,[empty],[empty],[empty],[empty],[empty],Publish to Photosynth website  Silverlight based viewer.
Panorama Perfect,[empty],[empty],[empty],[empty],[empty],[empty]
Photoshop,[empty],[empty],[empty],[empty],[empty],[empty]
AIPR Lite 1,[empty],[empty],[empty],[empty],[empty],[empty]
Gigapan Stitch 1.0,[empty],[empty],[empty],[empty],[empty],3D viewer in stitcher / Publishing to gigapan.org 2D flash viewer / Embeddable flash viewer
PanoramaMaker,[empty],[empty],[empty],[empty],[empty],[empty]
PanoEdit,[empty],[empty],[empty],[empty],[empty],[empty]
SharpStitch,[empty],[empty],[empty],[empty],[empty],[empty]
Pano2VR / Pano2VR pro,[empty],[empty],[empty],[empty],[empty],[empty]
Name,Raster images (JPEG  TIFF  etc.),Flash viewer,Java viewer,QTVR,HTML 5*,Notes
