[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
AbiWord,2.4.2,Windows  Mac OS X  Linux  Unix-based systems,[empty],AbiSource,GPL,[empty],Only supports basic ODT documents. Complex ones created in OpenOffice are likely to be broken in AbiWord.
Calligra Words,2.4+,Windows  Mac OS X  Linux  Unix-based systems,Calligra Suite,KDE Project,GPL / LGPL,[empty],[added]
Google Docs & Spreadsheets,2006,Any (Web-based),Standalone or Google Apps,Google,Proprietary,[empty],[empty]
IBM Lotus Symphony,1.0+,Windows  Linux  Mac OS X,IBM Lotus Symphony,IBM,Proprietary,[empty],Based upon OpenOffice.org.
IBM Workplace Documents,2.5+,Any (Web-based),IBM Workplace Collaboration Services,IBM,Proprietary,[empty],no longer being actively marketed
KWord,1.4+,Linux  Unix-based systems,KOffice,KDE Project,LGPL,[empty],[added]
LibreOffice Writer,4.0.3,Windows  Linux  Unix-based systems  Mac OS X  Solaris,LibreOffice,LibreOffice,LGPL,[empty],Multiple ODF versions supported (ISO/ODF 1.0/1.1/1.2/1.2 Extended )
Microsoft Office Word,2007 SP2,Windows,Microsoft Office,Microsoft,Proprietary,[empty],some limitations<ref></ref>
NeoOffice Writer,2.1,Mac OS X,NeoOffice,Patrick Luby and Edward Peterlin,GPL,[empty],[empty]
OpenOffice.org Writer,3.0.0,Windows  Linux  Unix-based systems  Mac OS X  Solaris,OpenOffice.org,OpenOffice.org,LGPL,[empty],adjustable ODF version (ISO/ODF 1.2)
OpenOffice.org Writer,2.4.1,Windows  Linux  Unix-based systems  Mac OS X  Solaris,OpenOffice.org,OpenOffice.org,LGPL,[empty],[empty]
OpenOffice.org Writer,1.1.5,Windows  Linux  Unix-based systems  Mac OS X,OpenOffice.org,OpenOffice.org,LGPL / SISSL,[empty],Import only
StarOffice Writer,8,Windows  Linux  Solaris,StarOffice,Sun Microsystems,Proprietary,[empty],[empty]
TextMaker,2006 and higher,Windows  Linux  FreeBSD  Pocket PC  Windows CE,SoftMaker Office,SoftMaker,Proprietary,[empty],TextMaker 2006 - not valid files; TextMaker 2010 - valid
TextEdit,1.5 and higher,Mac OS X,Standalone,Apple Inc.,Bundled with Mac OS X/Source code available,[empty],[empty]
WordPerfect,X4 (2008),Windows,Corel WordPerfect Office X4,Corel,Proprietary,[empty],Import only
Zoho Writer,2006,Any (Web-based),Standalone,AdventNet,Proprietary,[empty],[empty]
[empty],Version,Operating systems,Office suite,Developer,License,ISO/IEC 26300:2006,Notes
