[empty],Data Domain,Cursor,Trigger,Function 1,Procedure 1,External routine 1
4th Dimension,[empty],[empty],[empty],[empty],[empty],[empty]
ADABAS,[empty],[empty],[empty],?,?,[empty]
Adaptive Server Enterprise,[empty],[empty],[empty],[empty],[empty],[empty]
Advantage Database Server,[empty],[empty],[empty],[empty],[empty],[empty]
Altibase,[empty],[empty],[empty],[empty],[empty],[empty]
Apache Derby,[empty],[empty],[empty],2,2,2
ClustrixDB,[empty],[empty],[empty],[empty],[empty],[empty]
CUBRID,[empty],[empty],[empty],[empty],2,[empty]
Empress Embedded Database,via RANGE CHECK,[empty],[empty],[empty],[empty],[empty]
EXASolution,[empty],[empty],[empty],[empty],[empty],[empty]
DB2,via CHECK CONSTRAINT,[empty],[empty],[empty],[empty],[empty]
Firebird,[empty],[empty],[empty],[empty],[empty],[empty]
HSQLDB,[empty],[empty],[empty],[empty],[empty],[empty]
H2,[empty],[empty],2,2,2,[empty]
Informix Dynamic Server,via CHECK,[empty],[empty],[empty],[empty],5
Ingres,[empty],[empty],[empty],[empty],[empty],[empty]
InterBase,[empty],[empty],[empty],[empty],[empty],[empty]
Linter SQL RDBMS,[empty],[empty],[empty],[empty],[empty],[empty]
LucidDB,[empty],[empty],[empty],2,2,2
MariaDB,<ref name="constraint_in_mariadb"></ref>,[empty],[empty],[empty],[empty],[empty]
MaxDB,[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft Access (JET),[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft Visual Foxpro,[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft SQL Server,[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft SQL Server Compact (Embedded Database),[empty],[empty],[empty],[empty],[empty],[empty]
Mimer SQL,[empty],[empty],[empty],[empty],[empty],[empty]
MonetDB,[empty],[empty],[empty],[empty],[empty],[empty]
MySQL,3,[empty],[empty],[empty],[empty],[empty]
OpenBase SQL,[empty],[empty],[empty],[empty],[empty],[empty]
Oracle,[empty],[empty],[empty],[empty],[empty],[empty]
Oracle Rdb,[empty],[empty],[empty],[empty],[empty],[empty]
OpenLink Virtuoso,[empty],[empty],[empty],[empty],[empty],[empty]
Pervasive PSQL,[empty],[empty],[empty],[empty],[empty],[empty]
Polyhedra DBMS,[empty],[empty],[empty],[empty],[empty],[empty]
PostgreSQL,[empty],[empty],[empty],[empty],[empty],[empty]
Raima Database Manager,[empty],[empty],[empty],[empty],[empty],[empty]
RDM Server,[empty],[empty],[empty],[empty],[empty],[empty]
SAP HANA,[empty],[empty],[empty],[empty],[empty],[empty]
solidDB,[empty],[empty],[empty],[empty],[empty],[empty]
SQL Anywhere,[empty],[empty],[empty],[empty],[empty],[empty]
SQLite,[empty],[empty],[empty],[empty],[empty],[empty]
Teradata,[empty],[empty],[empty],[empty],[empty],[empty]
UniData,[empty],[empty],[empty],[empty],[empty],[empty]
UniVerse,[empty],[empty],[empty],[empty],[empty],[empty]
[empty],Data Domain,Cursor,Trigger,Function 1,Procedure 1,External routine 1
