Client,Multi-server,UTF-8,Proxy server,irc:// URI scheme,Automatic updates,Scripting language,Push notifications
AndroidChat,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Mobile Colloquy,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
fIRC,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
jmIrc,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
k-IRC,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Virca,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
wIRC,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
WLIrc,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Yaaic,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Simple IRC,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
zsIRC,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Client,Multi-server,UTF-8,Proxy server,irc:// URI scheme,Automatic updates,Scripting language,Push notifications
